Date,AAPL,MSFT,AMZN,NFLX,META,GOOG,INTC,AMD,NVDA,GE,GS,BAC,JPM,MS
2022-03-31,171.6008,299.9842,162.9975,374.59,221.1468,138.8243,46.3154,109.34,27.2409,56.0843,303.1246,37.8196,124.0688,77.8236
2022-04-01,171.306,301.0642,163.56,373.47,223.6232,139.8686,44.9603,108.19,26.6679,56.6911,303.2348,37.526,123.1496,77.4585
2022-04-04,175.3648,306.4643,168.3465,391.5,232.6139,142.7937,45.979,110.53,27.3148,56.4031,301.389,37.4617,123.6957,77.7167
2022-04-05,172.043,302.4848,164.055,380.15,230.5751,140.2294,44.979,106.82,25.8882,55.2262,297.4863,36.8287,122.2562,75.9359
2022-04-06,168.8687,291.4121,158.756,368.35,222.0817,136.3654,44.4276,103.67,24.3667,55.1097,290.4156,36.425,120.56,74.0214
2022-04-07,169.1734,293.2316,157.7845,362.15,221.7336,135.6586,44.4463,103.72,24.168,54.8339,288.478,36.1405,120.1932,74.0214
2022-04-08,167.1587,288.9504,154.4605,355.88,221.1169,133.2186,43.9417,101.0,23.0808,55.0055,295.1263,36.3974,122.3937,74.8495
2022-04-11,162.8935,277.5566,151.122,348.0,215.279,129.0295,43.5211,97.37,21.8808,54.9626,294.5478,36.324,121.9445,74.8139
2022-04-12,164.7706,274.443,150.7875,344.1,212.9716,127.6159,43.4557,95.1,21.4685,55.1649,293.6479,35.9387,120.6058,74.7338
2022-04-13,167.4633,279.8529,155.541,350.43,213.817,129.5161,43.9323,97.74,22.1663,55.6246,295.6589,35.6176,116.7183,74.9119
2022-04-14,162.4414,272.2733,151.7065,341.13,209.0332,126.5011,42.6801,93.06,21.2229,55.6736,295.3559,34.4707,115.6364,75.4728
2022-04-18,162.2252,272.9446,152.785,337.86,209.62,127.2049,43.5866,93.89,21.747,55.4101,302.9225,35.6451,117.7818,77.0044
2022-04-19,164.515,277.5955,158.1155,348.61,216.1243,129.7597,44.7921,96.93,22.1613,56.3295,308.4965,36.3057,120.2207,79.1681
2022-04-20,164.348,278.6269,153.998,226.19,199.3265,127.4877,44.9603,94.02,21.4465,56.023,313.1889,36.3883,120.6425,80.6819
2022-04-21,163.5519,273.2268,148.296,218.22,187.0439,124.1992,44.3902,89.85,20.1497,56.2192,306.9814,35.7001,119.7073,79.1681
2022-04-22,159.0017,266.6299,144.35,215.52,183.1055,118.9072,43.4931,88.14,19.4828,54.5949,293.6387,34.4615,116.269,75.455
2022-04-25,160.0729,273.1392,146.074,209.91,185.9698,122.5217,43.9791,90.69,19.8691,55.0914,295.1539,34.2138,116.2323,75.7311
2022-04-26,154.0977,262.9228,139.391,198.4,179.9627,118.7998,42.5399,85.16,18.757,49.3971,287.5322,33.4431,112.794,73.3447
2022-04-27,153.8717,275.5717,138.167,188.54,173.9955,114.3408,42.2595,84.91,18.3846,47.9384,287.6332,33.2596,111.327,73.2022
2022-04-28,160.8198,281.8086,144.5965,199.52,204.6075,118.7059,43.7735,89.64,19.7493,47.6441,292.3899,33.7734,113.0874,74.8996
2022-04-29,154.9331,270.0256,124.2815,190.36,199.3762,114.2872,40.7362,85.52,18.5164,45.6949,280.5257,32.7366,109.4383,72.376
2022-05-02,155.2377,276.788,124.5,199.46,209.9781,116.4647,42.0165,89.84,19.5007,46.3079,285.0528,33.1586,110.4377,73.6064
2022-05-03,156.7315,274.1706,124.2535,199.87,210.8731,117.4315,42.11,91.13,19.5696,47.6012,288.9463,34.067,112.8032,75.2139
2022-05-04,163.1588,282.1492,125.9285,204.01,222.1911,121.8507,43.4931,99.42,20.3004,49.299,297.6241,35.4341,116.5349,78.3303
2022-05-05,154.0682,269.8602,116.407,188.32,207.1436,116.0566,42.0096,93.87,18.8129,48.1712,287.4862,34.4432,113.6192,76.2826
2022-05-06,154.7966,267.311,114.7725,180.97,202.6582,114.9766,41.727,95.34,18.6442,47.9506,287.3852,34.3606,113.4359,75.645
2022-05-09,149.659,257.4351,108.789,173.1,195.1395,112.4158,40.5684,86.36,16.922,44.7264,283.6478,33.3697,111.7305,72.8789
2022-05-10,152.0703,262.2222,108.859,177.66,196.5716,113.9074,41.4538,88.73,17.5659,44.9349,280.1308,32.81,109.0073,72.0796
2022-05-11,144.1868,253.5139,105.372,166.37,187.7102,113.2876,40.3424,87.92,16.6025,44.4016,276.9076,32.6357,108.3197,70.8493
2022-05-12,140.309,248.4543,106.9305,174.31,190.1966,112.4923,40.3518,87.06,16.1483,44.9165,274.9425,32.1769,108.228,70.5799
2022-05-13,144.7871,254.0685,113.055,187.64,197.5363,115.827,41.0677,95.12,17.6768,46.0014,281.9031,32.2687,109.1907,72.3311
2022-05-16,143.2419,254.4383,110.8105,186.51,198.9486,114.1142,40.5779,94.24,17.2355,45.7439,278.6432,31.9384,108.4297,71.7563
2022-05-17,146.8835,259.6146,115.3685,190.56,201.5145,116.0119,41.8212,102.47,18.147,46.8289,287.3944,33.021,112.0239,74.4775
2022-05-18,138.5965,247.7944,107.1125,177.19,191.1911,111.7368,39.8903,96.28,16.91,46.0934,281.6643,32.0026,110.1076,72.4658
2022-05-19,135.1813,246.8777,107.319,183.48,190.2463,110.0911,39.57,96.67,17.0957,46.4243,283.0142,31.6081,108.4756,71.8102
2022-05-20,135.4175,246.312,107.591,186.35,192.484,108.6671,39.2309,93.5,16.6664,46.124,281.7286,31.0667,107.5862,71.2804
2022-05-23,140.8503,254.2019,107.557,187.44,195.1594,111.0067,39.5606,95.07,16.8701,46.2528,290.737,32.9109,114.2427,73.9207
2022-05-24,138.1437,253.1974,104.1,180.34,180.2909,105.3001,39.2498,91.16,16.1273,45.6765,288.2943,32.7091,115.8564,73.6064
2022-05-25,138.3012,256.0256,106.775,187.83,182.827,105.2141,39.749,92.65,16.947,45.6826,289.1667,32.8834,116.6633,73.8489
2022-05-26,141.5097,259.322,111.0775,191.4,190.5845,107.6561,40.9546,98.75,17.8215,47.2028,297.1833,33.6449,118.6804,76.3365
2022-05-27,147.2772,266.4804,115.1465,195.19,194.0654,112.1325,41.9625,102.26,18.7799,48.2754,301.7288,33.9661,120.3583,77.6387
2022-05-31,146.4898,265.1443,120.2095,197.44,192.5835,113.3651,41.84,101.86,18.6412,47.9874,301.988,34.1312,121.2385,77.3603
2022-06-01,146.3619,265.6807,121.684,192.91,187.6108,113.4626,41.548,101.22,18.2897,47.5154,297.3684,33.6449,119.1113,76.3365
2022-06-02,148.8224,267.7873,125.511,205.09,197.775,117.0502,42.2356,108.59,19.5596,47.8096,299.5858,33.8664,121.0276,76.5161
2022-06-03,143.0845,263.3401,122.35,198.98,189.7391,113.887,40.8699,106.3,18.6891,47.1783,294.4395,33.3958,119.3405,75.5462
2022-06-06,143.8325,262.1015,124.79,197.14,193.1902,116.3191,40.8228,105.65,18.755,47.1967,296.1303,33.3589,118.9463,76.2198
2022-06-07,146.3619,265.7587,123.0,198.61,194.5825,116.5368,41.0017,105.28,18.8947,47.8096,297.0542,33.5434,119.258,76.6329
2022-06-08,145.6237,263.7204,121.18,202.83,195.5671,116.5452,38.8353,101.9,18.6211,47.2947,290.7437,33.1189,117.3601,74.72
2022-06-09,140.3877,258.2395,116.15,192.77,182.9961,114.2389,37.6862,98.8,18.022,45.8359,281.0794,31.8455,114.8937,72.8879
2022-06-10,134.9647,246.7314,109.65,182.94,174.6121,110.7691,36.9044,94.82,16.9496,43.66,265.1877,30.6089,109.6125,69.5111
2022-06-13,129.7976,236.2668,103.67,169.69,163.3638,106.245,35.5763,86.99,15.6245,41.5085,261.7692,29.5477,106.3484,67.5174
2022-06-14,130.6637,238.4417,102.31,167.54,162.8367,106.5606,35.727,86.99,15.8132,41.7108,261.0485,29.031,104.5788,67.3198
2022-06-15,133.2916,245.5318,107.67,180.11,168.426,109.7382,36.4052,89.3,16.5032,42.3544,268.0057,29.5754,105.8166,68.2718
2022-06-16,128.0064,238.9098,103.66,173.35,159.9923,106.0059,35.1712,82.05,15.5785,40.0191,263.3029,29.3909,104.0012,66.4128
2022-06-17,129.4827,241.5235,106.22,175.51,162.8466,107.2281,34.8227,81.57,15.8571,40.4543,258.5077,29.4555,103.6345,65.4698
2022-06-21,133.7246,247.4628,108.68,170.91,156.1931,111.3531,35.5386,83.79,16.5421,40.3011,263.1458,30.3137,106.2017,67.0235
2022-06-22,133.2128,246.8679,108.95,178.89,154.9997,111.372,35.2089,83.75,16.3364,39.5594,262.8964,30.083,105.6057,66.8169
2022-06-23,136.0867,252.4562,112.44,181.71,157.8838,112.0186,35.2372,82.43,16.2016,39.2713,264.4024,29.6031,104.4505,66.4307
2022-06-24,139.4232,261.0775,116.46,190.85,169.2316,117.8375,36.3675,87.08,17.1013,41.1163,279.7212,29.8153,107.5678,69.8883
2022-06-27,139.4232,258.337,113.22,189.14,168.5652,115.9334,36.3863,86.16,16.8447,40.9383,277.9011,29.8523,106.706,69.5471
2022-06-28,135.2698,250.135,107.4,179.6,159.8033,111.9063,35.5857,80.78,15.959,40.4288,276.7092,29.7692,106.1925,70.1937
2022-06-29,137.0316,253.8215,108.92,178.36,163.0455,111.5932,35.1241,77.99,15.5196,39.0849,280.2109,29.4001,105.7158,70.2206
2022-06-30,134.5612,250.4764,106.21,174.87,160.3702,108.7262,35.2372,76.47,15.1372,39.0727,274.4271,28.7265,103.2494,68.3077
2022-07-01,136.7363,253.1584,109.56,179.95,159.1569,108.4364,34.2293,73.67,14.5021,38.9929,276.469,29.1233,104.5697,68.9274
2022-07-05,139.3248,256.3475,113.5,185.88,167.2723,113.214,34.559,75.2,14.9424,38.0662,274.5934,28.828,104.1719,68.3526
2022-07-06,140.6633,259.6243,114.33,184.06,168.8437,114.5327,34.8416,75.35,15.1082,37.7839,271.415,28.588,103.4967,67.7599
2022-07-07,144.0391,261.7602,116.33,189.27,171.2505,118.601,35.9248,79.3,15.8352,38.6615,275.8869,29.4001,106.1144,69.1429
2022-07-08,144.7182,261.0385,115.54,186.975,169.9477,119.4584,35.7835,79.35,15.8152,38.8149,273.9189,29.3355,105.7814,68.9094
2022-07-11,142.5825,257.9664,111.75,177.34,161.9913,115.834,35.0394,76.95,15.1302,37.9926,270.8791,29.031,104.3939,68.0922
2022-07-12,143.5569,247.3946,109.22,174.45,162.3792,114.1708,35.0488,76.36,15.0603,38.6738,270.2786,28.9387,104.4957,68.2
2022-07-13,143.1927,246.4681,110.4,176.56,162.598,111.5241,35.0488,77.52,15.1422,38.054,268.0796,28.4588,103.5152,67.3378
2022-07-14,146.1257,247.7944,110.63,174.78,157.1877,110.7815,35.5198,78.6,15.3499,37.4894,260.1707,27.8037,99.8985,67.0774
2022-07-15,147.7988,250.3691,113.55,189.11,163.8014,112.1007,36.3769,81.11,15.7393,38.5755,271.5167,29.76,104.4772,70.0949
2022-07-18,144.7478,247.9602,113.76,190.92,166.3176,109.2605,36.4617,81.43,16.0778,39.0788,278.3445,29.7692,103.4042,70.8223
2022-07-19,148.6157,253.1096,118.21,201.63,174.8209,113.9427,37.884,85.88,16.9675,40.9566,293.8574,30.775,105.9664,73.328
2022-07-20,150.6235,255.7818,122.77,216.44,182.091,114.0222,38.2042,89.43,17.7814,41.6624,296.9988,30.7843,105.9479,73.4717
2022-07-21,152.897,258.2882,124.63,223.88,182.1706,114.3602,38.2513,91.09,18.024,41.8096,301.7016,31.0519,106.6694,74.5583
2022-07-22,151.6569,253.9191,122.42,220.44,168.3464,107.7197,36.9232,88.1,17.2941,41.8465,299.2901,30.8489,106.1514,74.0285
2022-07-25,150.5349,252.4269,121.14,218.51,165.7407,107.5706,36.8855,87.54,16.9995,41.9508,299.4657,31.1257,106.5769,74.1362
2022-07-26,149.2062,245.6683,114.81,213.91,158.2817,104.8169,36.6972,85.25,16.5092,43.8838,294.3194,30.4982,104.9119,72.5556
2022-07-27,154.3143,262.0918,120.97,226.75,168.6548,112.9287,37.8463,89.82,17.7644,43.9268,299.8537,30.9965,106.5954,74.1003
2022-07-28,154.8655,269.572,122.28,226.02,159.8431,113.9129,37.4036,91.67,17.9581,44.8842,304.0761,30.7474,106.1976,75.2018
2022-07-29,159.944,273.7949,134.95,224.9,158.2319,115.9508,34.2011,94.47,18.1368,45.3567,308.0306,31.1995,106.7064,76.4257
2022-08-01,158.9598,271.1324,135.39,226.21,159.0574,114.7976,34.8133,96.78,18.4144,46.5166,306.8202,31.1073,105.6427,76.2353
2022-08-02,157.4835,268.0213,134.16,221.42,159.316,115.2151,33.9185,99.29,18.4993,45.6328,302.9397,30.489,103.9962,75.7277
2022-08-03,163.5068,275.4821,139.52,226.73,167.879,118.0781,34.3989,98.09,18.8658,45.8661,307.8273,31.0427,105.0877,77.1057
2022-08-04,163.1919,276.6329,142.57,229.91,169.6394,118.1676,33.9279,103.91,19.1873,45.2095,306.6262,30.8212,103.9314,77.3867
2022-08-05,162.9652,275.9112,140.8,226.78,166.1982,117.5214,33.671,102.31,18.9616,45.6328,309.2132,31.3379,107.0764,78.0848
2022-08-08,162.4921,273.3853,139.41,233.49,169.3211,117.4419,33.6615,100.07,17.7674,46.1361,309.2224,30.9042,105.7721,77.9941
2022-08-09,162.5414,275.3163,137.83,229.94,167.6105,116.8057,32.8433,95.54,17.0614,45.9827,311.0149,31.301,106.7249,78.2933
2022-08-10,166.7991,282.0066,142.69,244.11,177.367,119.9371,33.652,99.05,18.0709,47.3388,321.4461,32.3622,109.5091,80.587
2022-08-11,166.0599,279.9195,140.64,242.7,176.5216,119.112,33.8613,98.12,17.9162,48.4189,324.9293,33.1374,111.1278,81.7746
2022-08-12,169.6178,284.6886,143.55,249.3,179.5152,121.9253,34.3561,100.83,18.6821,49.051,326.9065,33.4973,112.9685,83.0982
2022-08-15,170.6921,286.21,143.18,249.11,179.903,122.1539,34.5749,101.01,19.0046,48.9774,328.7821,33.4511,113.2738,83.4246
2022-08-16,170.5344,285.4688,144.78,245.69,178.4908,121.7861,34.4322,100.2,18.8518,49.7506,327.9691,33.811,114.356,83.2433
2022-08-17,172.0325,284.7162,142.1,241.15,173.896,119.609,34.0421,98.27,18.3086,49.0449,326.8326,33.5988,113.394,82.8172
2022-08-18,171.6383,283.5923,142.3,245.17,173.707,120.1458,34.4417,100.44,18.746,48.6092,327.5533,33.4788,112.5153,83.1617
2022-08-19,169.0462,279.6634,138.23,241.16,167.0436,117.422,33.6615,95.95,17.8233,47.6948,322.7026,32.7406,109.7311,81.6024
2022-08-22,165.1532,271.4538,133.22,226.54,162.1604,114.39,32.1963,92.84,17.0095,45.8906,316.3737,32.0393,107.9181,80.1972
2022-08-23,164.8181,270.1735,133.62,224.55,160.231,114.0918,32.301,92.49,17.1563,46.7007,314.3041,31.7532,106.8544,80.0521
2022-08-24,165.1137,269.5383,133.8,229.61,162.3692,114.0222,32.2153,92.73,17.1972,47.0934,315.9302,31.8547,107.1134,80.3241
2022-08-25,167.5777,272.5289,137.28,233.98,167.8591,117.0045,33.1953,97.18,17.8872,47.9525,320.1341,32.4268,109.6571,81.5117
2022-08-26,161.2601,262.0128,130.75,223.28,160.8973,110.6423,31.7396,91.18,16.2366,46.1913,310.8116,31.4025,106.0681,78.7013
2022-08-29,159.0524,259.2176,129.79,224.57,158.3016,109.688,31.34,88.49,15.7782,46.6699,308.5202,31.2826,105.8091,77.3777
2022-08-30,156.6181,257.0089,128.73,220.65,156.3025,109.2605,30.6931,86.94,15.4457,46.1054,308.2523,31.4579,105.8276,76.5436
2022-08-31,154.9524,255.5429,126.77,223.56,162.041,108.505,30.3696,84.87,15.0723,45.0683,309.6859,31.015,105.1987,77.2598
2022-09-01,155.6818,254.4971,127.82,230.04,164.4578,109.8968,30.2173,82.33,13.9169,44.8474,310.4586,31.0893,105.9201,78.1211
2022-09-02,153.5628,250.2555,127.51,226.11,159.4453,108.0378,29.7036,80.24,13.6273,44.4484,308.5781,31.0521,105.1802,78.3296
2022-09-06,152.3012,247.5092,126.11,218.39,157.675,106.8449,28.8853,78.72,13.4456,44.2828,303.9329,30.7084,105.2079,77.1782
2022-09-07,153.7106,252.2395,129.48,228.96,159.5149,109.8272,29.1613,79.61,13.6983,45.1542,307.7217,31.1822,107.2059,78.7466
2022-09-08,152.2323,252.6597,129.82,227.44,161.1758,108.7734,29.2564,82.78,13.974,45.2708,312.2087,32.1853,109.7033,80.179
2022-09-09,155.1003,258.4651,133.27,233.57,168.2271,111.1195,29.9319,85.45,14.3705,45.4365,316.6026,32.4547,110.2306,81.1037
2022-09-12,161.0729,260.6055,136.45,236.53,168.0381,111.209,30.0271,84.64,14.4884,46.2219,318.9112,32.7612,111.5348,81.7293
2022-09-13,151.6212,246.2778,126.82,218.13,152.2945,104.6877,27.8673,77.03,13.116,43.4727,305.7016,31.5816,107.6591,78.9189
2022-09-14,153.07,246.5026,128.55,224.12,150.6436,105.2444,27.7627,77.45,13.113,42.9757,304.6497,31.4608,107.4094,79.0367
2022-09-15,150.1724,239.8176,126.28,235.38,148.734,103.286,27.4392,76.66,12.9142,42.2883,308.7084,32.0553,109.0281,80.0158
2022-09-16,148.5265,239.1921,123.53,240.13,145.4918,103.0176,27.8197,76.51,13.1829,40.7419,303.6722,31.693,108.2974,79.2634
2022-09-19,152.252,238.9771,124.66,243.63,147.2124,103.2363,28.01,76.77,13.3667,41.1469,305.953,32.2225,109.2963,80.4329
2022-09-20,154.6371,236.954,122.19,242.85,145.2929,101.2283,27.5533,75.25,13.1609,40.8646,300.926,31.7395,107.1411,79.0458
2022-09-21,151.5029,233.5334,118.54,236.87,141.3446,99.419,27.0871,74.48,13.2458,40.0239,298.5522,30.792,104.0517,78.2933
2022-09-22,150.5371,235.5174,117.31,237.05,142.0408,99.9757,26.7066,69.5,12.5466,40.1098,291.3004,30.1883,102.8677,76.8518
2022-09-23,148.2604,232.5267,113.78,226.41,139.6439,98.584,26.1833,67.96,12.5017,39.6127,281.107,29.473,100.953,73.8963
2022-09-26,148.5955,232.0674,115.15,224.07,135.626,98.2261,25.66,66.3,12.214,39.5389,274.2648,28.8228,98.7793,72.3098
2022-09-27,149.5712,231.0509,114.41,224.36,133.6667,97.5104,25.5839,67.17,12.3988,39.6126,271.2486,28.3956,97.9098,72.056
2022-09-28,147.6789,235.6053,118.01,245.2,140.8374,100.1447,25.8122,68.36,12.7214,39.6065,280.0085,28.86,99.8892,73.8601
2022-09-29,140.425,232.1162,114.8,239.71,135.6657,97.5104,25.0987,64.14,12.206,38.5435,275.6518,28.4792,98.1965,72.4005
2022-09-30,136.2068,227.6205,113.0,235.44,134.9397,95.5818,24.5183,63.36,12.1251,38.0397,272.8032,28.0519,96.661,71.6299
2022-10-03,140.3955,235.2828,115.88,239.04,137.8537,98.7132,25.66,66.11,12.4977,39.0781,278.4818,28.8786,99.6487,72.8719
2022-10-04,143.9928,243.2383,121.09,240.74,139.5146,101.8049,26.3546,67.9,13.1519,41.499,293.1157,30.0768,104.3107,76.1266
2022-10-05,144.2885,243.551,120.95,236.73,138.2217,101.616,26.2975,67.94,13.1939,41.4376,287.6513,29.6495,103.0228,75.3469
2022-10-06,143.3325,241.1956,120.3,240.02,138.3112,101.6359,25.8598,67.85,13.115,40.6879,283.6204,29.2223,100.9229,73.715
2022-10-07,138.0695,228.9301,114.56,224.75,132.7219,98.9816,24.4707,58.44,12.0622,39.668,280.2785,28.5628,98.9071,71.5573
2022-10-10,138.3947,224.0533,113.67,229.98,133.06,98.1267,23.976,57.81,11.6567,39.926,279.7758,28.4792,97.9832,71.0859
2022-10-11,136.9755,220.3003,112.21,214.29,127.8387,97.4706,23.8238,57.63,11.5727,39.3239,273.8831,27.6525,95.1554,69.8076
2022-10-12,136.3447,220.6326,112.9,220.87,126.8043,97.7191,24.0997,57.85,11.4868,39.7785,274.9071,27.7361,96.6953,69.445
2022-10-13,140.9277,228.9301,112.53,232.51,129.5791,99.1208,25.1367,58.94,11.9463,41.7448,285.8546,29.4359,102.0708,71.9109
2022-10-14,136.3842,223.3789,106.9,230.0,126.0684,96.6058,24.6515,55.94,11.2142,41.5173,279.2638,29.4452,103.7694,68.2664
2022-10-17,140.356,232.1456,113.79,245.1,133.3087,100.1845,25.1367,57.96,11.8744,42.1687,285.5195,31.2286,108.1277,69.9345
2022-10-18,141.6767,233.0936,116.36,240.86,132.0754,100.7909,24.6134,57.92,11.9533,43.4406,292.1662,32.399,110.9088,72.0197
2022-10-19,141.7851,231.1194,115.07,272.38,132.5031,99.6974,24.7371,57.23,12.0372,43.3361,290.2206,31.5073,108.7343,70.3878
2022-10-20,141.3219,230.7968,115.25,268.16,130.8124,99.936,24.8132,57.77,12.1801,42.9921,289.3362,31.3029,108.3797,69.445
2022-10-21,145.146,236.6315,119.32,289.57,129.3007,100.8803,25.66,58.82,12.4517,44.7432,302.6389,32.464,114.0726,71.8202
2022-10-24,147.2945,241.6452,119.82,282.45,129.0122,102.3615,25.8598,58.7,12.5846,45.075,305.9902,32.5755,114.2126,72.0106
2022-10-25,150.1428,244.9779,120.6,291.02,136.7597,104.31,26.0786,61.47,13.2458,44.8538,309.4346,32.8727,114.5112,72.9897
2022-10-26,147.196,226.0763,115.66,298.62,129.1117,94.2597,25.8884,59.73,12.8813,46.3653,312.4973,33.1607,115.8271,73.3524
2022-10-27,142.7116,221.6099,110.96,296.94,97.4056,92.0528,24.994,58.6,13.1609,46.6971,313.8843,33.3186,116.2844,73.1529
2022-10-28,153.4938,230.5232,103.41,295.72,98.6588,96.0093,27.658,62.01,13.8182,48.1287,318.2037,33.6065,117.6656,75.2629
2022-10-31,151.1284,226.868,102.44,291.88,92.6517,94.1006,27.0491,60.06,13.4816,47.8092,320.7079,33.4765,117.479,75.2171
2022-11-01,148.4772,222.9977,96.79,286.75,94.6806,89.9652,26.9254,59.66,13.5275,48.055,324.4967,33.6251,119.5975,76.636
2022-11-02,142.9383,215.1107,92.12,273.0,90.046,86.5555,26.0882,58.63,13.2039,47.5573,325.6231,33.5229,118.4962,77.231
2022-11-03,136.877,209.3933,89.3,269.06,88.4249,82.9967,26.0596,60.11,13.4057,48.1595,324.7667,33.3371,118.7109,76.5444
2022-11-04,136.6104,216.3714,90.98,260.79,90.2946,86.1877,27.1926,62.19,14.1398,49.8123,333.1821,34.1731,121.9587,77.6704
2022-11-07,137.1435,222.7045,90.53,258.6,96.1923,88.1262,27.3951,63.08,14.2846,51.2808,337.5108,34.3775,122.6026,78.3294
2022-11-08,137.7161,223.6819,89.98,263.46,95.9437,88.3846,27.4626,63.85,14.5853,51.6126,338.8699,34.4704,122.6773,78.064
2022-11-09,133.1453,219.4207,86.14,254.66,100.9164,86.8835,26.5369,59.92,13.7602,51.0903,336.9895,33.9223,121.0814,76.3888
2022-11-10,144.9918,237.472,96.63,274.97,111.2596,93.6135,28.6969,68.47,15.732,52.4605,352.1726,35.4178,126.065,81.2861
2022-11-11,147.7857,241.5084,100.79,290.13,112.4034,96.1584,29.343,72.37,16.3083,53.0319,358.5587,35.6779,126.2703,83.0986
2022-11-14,146.3838,236.0744,98.49,299.27,113.5968,95.4626,29.2658,73.53,16.2764,52.7369,355.9428,35.0741,124.9731,82.2107
2022-11-15,148.1213,236.4849,98.94,310.2,116.4412,98.1367,29.613,76.37,16.6469,53.5419,356.4269,35.0184,124.0678,82.8423
2022-11-16,146.8873,236.9161,97.12,306.02,112.6122,98.4051,28.4751,72.7,15.8918,52.1655,355.9149,34.7026,124.2358,82.2198
2022-11-17,148.7926,236.8671,94.85,295.28,110.8419,97.918,28.8223,73.9,15.6591,52.4666,353.5411,34.5261,123.6945,81.4234
2022-11-18,149.3553,236.4163,94.14,287.98,111.4386,97.2221,28.803,73.57,15.3914,52.522,353.0012,34.5447,124.9078,81.6523
2022-11-21,146.1173,237.2298,92.46,285.05,109.2606,95.2637,27.9062,72.46,15.2995,52.7738,353.9414,34.6561,124.1705,81.5424
2022-11-22,148.2595,240.1504,93.2,286.69,110.832,96.7549,28.7548,75.25,16.0197,53.6402,357.3485,34.8233,126.0277,82.0825
2022-11-23,149.1381,242.6497,94.13,291.5,111.6276,98.2361,28.6101,76.4,16.5001,53.9904,359.5641,34.9348,127.3716,82.3205
2022-11-25,146.216,242.5614,93.41,285.54,110.8021,97.0233,28.2919,75.14,16.2514,54.1563,361.9938,35.0184,127.6142,83.2176
2022-11-28,142.3757,236.9456,93.95,281.17,108.1865,95.6813,27.6989,73.19,15.8089,52.5158,355.9428,34.2382,125.3837,82.2839
2022-11-29,139.3647,235.544,92.42,280.96,108.8628,94.876,27.8676,73.39,15.6211,52.6325,357.1996,34.3682,127.4462,83.3732
2022-11-30,146.137,250.0591,96.54,305.53,117.4556,100.8505,28.9958,77.63,16.908,52.823,361.8284,35.1577,128.9581,85.1948
2022-12-01,146.4134,249.6181,95.5,316.95,119.7829,100.6815,28.7644,77.48,17.1198,52.3867,359.6358,34.1487,127.1476,85.1307
2022-12-02,145.9198,249.9415,94.13,320.41,122.8162,100.2342,28.3594,74.98,16.861,53.3821,356.6092,33.7096,126.1397,84.3069
2022-12-05,144.7549,245.2175,91.01,312.59,121.762,99.2799,28.128,73.62,16.5952,52.0181,348.1386,32.2053,122.6026,82.2107
2022-12-06,141.0825,240.2386,88.25,305.56,113.4974,96.735,27.5783,70.27,15.9728,52.3991,340.0522,30.8319,122.8079,80.1053
2022-12-07,139.1377,239.5036,88.46,308.42,113.3084,94.5878,27.318,70.14,16.1057,52.227,337.2505,30.589,122.7239,79.8947
2022-12-08,140.8258,242.4732,90.35,310.26,114.7007,93.3948,27.4241,70.47,17.1538,51.3852,335.5264,30.3087,124.0118,81.1854
2022-12-09,140.3421,240.5327,89.09,320.01,115.2676,92.52,27.2312,68.59,16.9859,50.0457,336.5196,30.2527,123.3399,81.8994
2022-12-12,142.6423,247.4815,90.55,315.18,114.0841,93.0071,27.6651,70.67,17.5194,51.1271,340.3052,30.5797,125.2531,83.4098
2022-12-13,143.6097,251.8037,92.49,320.34,119.4945,95.2836,27.7037,71.65,18.056,50.9244,345.4681,30.5983,125.1317,84.8653
2022-12-14,141.3786,252.0977,91.58,317.83,120.9266,94.7468,27.2505,68.93,17.6583,50.1064,337.6815,30.1592,124.5065,82.8423
2022-12-15,134.7545,244.0512,88.45,290.41,115.5163,90.6611,26.1801,66.53,16.9369,48.4704,327.796,29.6827,121.4174,80.3616
2022-12-16,132.7899,239.8172,87.86,290.71,118.7784,90.3231,25.9584,65.41,16.5563,47.757,324.5352,29.6173,120.6614,79.5103
2022-12-19,130.6773,235.6616,84.92,288.3,113.8554,88.6232,25.833,64.59,16.2396,48.0091,322.9048,29.9537,121.38,78.3111
2022-12-20,130.6082,236.9848,85.19,288.19,116.4511,89.1004,25.4955,65.05,16.0707,49.4052,322.7924,30.0751,121.968,77.9541
2022-12-21,133.7179,239.5624,86.77,297.96,119.1066,89.7167,25.8716,67.68,16.4863,51.035,328.1052,30.5329,123.3399,79.5194
2022-12-22,130.5391,233.4466,83.79,297.75,116.481,87.7385,25.0423,63.86,15.3254,50.2909,323.8137,30.262,121.94,79.0617
2022-12-23,130.1738,233.9759,85.25,294.965,117.396,89.2793,25.158,64.52,15.1925,50.3032,323.7481,30.3367,122.5186,78.8237
2022-12-27,128.3672,232.2411,83.04,284.17,116.2423,87.4104,25.0134,63.27,14.1085,50.9489,320.4311,30.3928,122.9479,77.8626
2022-12-28,124.4282,229.8595,81.82,276.88,114.9892,85.9491,24.6277,62.57,14.0235,50.4139,319.4004,30.617,123.6199,77.3134
2022-12-29,127.9526,236.2105,84.18,291.12,119.6039,88.4244,25.2737,64.82,14.59,51.5087,321.7991,30.9627,124.3291,78.0274
2022-12-30,128.2685,235.0442,84.0,294.88,119.6834,88.2057,25.4859,64.77,14.601,51.5332,321.7523,30.944,125.1504,77.826
2023-01-03,123.4706,234.809,85.82,294.95,124.0594,89.17,25.7751,64.02,14.3023,52.2651,324.4134,31.3084,126.1023,78.4667
